id,Limba,Locality,Sample,Type_of_tourist,Q1,Q2,Q3,Q3A,Q4,Q5,Q6_1,Q6_2,Q6_3,Q7_1,Q7_2,Q7_3,Q8,Q9_1,Q9_2,Q13,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q14_13,Q14_14,Q14_99,Q14_14_other,Q15,Q16A,Q16B_1,Q16B_2,Q16B_3,Q16B_4,Q16B_5,Q16B_6,Q16B_7,Q16B_8,Q16B_9,Q16B_10,Q16B_11,Q16B_12,Q16B_99,Q16B_11_other,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_99,Q18,Q19,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_99,Q20_1_other,Q20_3_other,Q20_9_other,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_99,Q22_11_other,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_99,Q23_6_other,Q24A,Q24B,Q25_1_Total,Q25_1_97,Q25_1_99,Q25_2_Total,Q25_2_6,Q25_2_7,Q25_3_Total,Q25_3_6,Q25_3_7,Q25_4_Total,Q25_4_6,Q25_4_7,Q25_5_Total,Q25_5_6,Q25_5_7,Q25_6_Total,Q25_6_6,Q25_6_7,Q25_7_Total,Q25_7_6,Q25_7_7,Q25_8_Total,Q25_8_6,Q25_8_7,Q25_9_Total,Q25_9_6,Q25_9_7,Q25_13_Total,Q25_13_6,Q25_13_7,Q26_11,Q27_11,Q26_12,Q27_12,Q26_13,Q27_13,Q26_14,Q27_14,Q27_14_other,Q26_21,Q27_21,Q26_22,Q27_22,Q26_23,Q27_23,Q26_24,Q27_24,Q26_25,Q27_25,Q26_26,Q27_26,Q26_27,Q27_27,Q26_28,Q27_28,Q26_29,Q27_29,Q27_29_other,Q26_3,Q27_3,Q26_41,Q27_41,Q26_42,Q27_42,Q26_43,Q27_43,Q26_44,Q27_44,Q27_44_other,Q26_51,Q27_51,Q26_52,Q27_52,Q26_53,Q27_53,Q26_54,Q27_54,Q27_54_other,Q26_61,Q27_61,Q26_62,Q27_62,Q26_63,Q27_63,Q26_64,Q27_64,Q26_65,Q27_65,Q27_65_other,Q26_71,Q27_71,Q26_72,Q27_72,Q26_73,Q27_73,Q26_74,Q27_74,Q26_75,Q27_75,Q26_81,Q27_81,Q26_82,Q27_82,Q26_83,Q27_83,Q26_84,Q27_84,Q26_85,Q27_85,Q26_86,Q27_86,Q26_87,Q27_87,Q27_87_other,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_11,Q28_12,Q28_13,Q28_14,Q28_15,Q28_16,Q28_17,Q28_18,Q28other,Q30_1,Q30_2,Q30_3,Q31,Q33_1,Q33_2,Q33_3,Q34_1,Q34_2,Q34_3,Q35,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q37,Q38,Q39
1882.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Russia,Russia,50.0,46-55,3.0,Moldovan diaspora who traveled in Moldova,"To meet with my relatives, friends. Relative, friends called me","At home, I was born here",,Cricova,Chisinau,"Rural life, villages",1.0,6.0,Less than a week,"Visiting relatives, friends",No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,I wanted to taste moldavian food,To a great extent,"Leisure: Vacation, rest, recreation",No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,No,Myself,,No,No,No,No,No,No,No,Yes,No,No,No,,,,Very easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,3500.0,No,No,,No,No,,No,No,,No,No,,No,No,100.0,No,No,200.0,No,No,,No,No,,No,No,4400.0,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I visited,Very satisfied,Mall,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,"Neither satisfied, nor dissatisfied",Rather satisfied,Very satisfied,Rather satisfied,Very satisfied,DK,Very satisfied,Very satisfied,Very satisfied,Not applicable,,No difficulties,,,I would surely recommend,Chisinau,Orheiul Vechi,Cricova,"Stay with friends, party with friends","Eat good food, traditional food",Drink wine,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),"Married, with children"
1861.0,Rom-Rus,Chisinau,PMAN (during National Wine Day & City Anniversary),Moldovan diaspora who traveled in MD,Russia,Russia,50.0,46-55,2.0,Moldovan diaspora who traveled in Moldova,City Day,,,Wine,,,7.0,5.0,Less than a week,Leisure tourism,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,,Not at all,"Leisure: Vacation, rest, recreation",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Family members/ friends,,No,No,No,No,No,No,No,No,No,Yes,No,,,,Very easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By bus,By bus,,No,No,1700.0,No,No,,Yes,No,5100.0,No,No,1700.0,No,No,,No,No,,No,No,,No,No,,No,No,8500.0,No,No,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,DK,DK,Rather dissatisfied,Very satisfied,Very satisfied,Rather satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Not applicable,,No difficulties,,,I would surely recommend,Chisinau,,,DK,,,,DK,,,DK,,,Female,Complete higher education (Bachelor’s degree),"Married, with children"
1889.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Russia,Russia,53.0,46-55,999.0,Moldovan diaspora who traveled in Moldova,"To meet with my relatives, friends. Relative, friends called me",,,Orheiul Vechi,,,2.0,14.0,1-2 weeks,"Visiting relatives, friends",No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"I wanted to visit my family, friends",To a small extent,"Visiting relatives, friends",Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,No,No,Myself,,No,No,No,No,No,No,No,No,No,No,No,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,3500.0,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,4000.0,No,No,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,Parc,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,Rather satisfied,Rather satisfied,DK,DK,DK,DK,Very satisfied,DK,DK,Not applicable,,No difficulties,,,I would surely recommend,Chisinau,Orheiul Vechi,,"Rest, to rest","Stay with friends, party with friends",,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),"Married, with children"
1820.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Russia,Russia,25.0,18-25,2.0,Moldovan diaspora who traveled in Moldova,"To meet with my relatives, friends. Relative, friends called me",,,Wine,"Traditional food, good food, tasty food, fuits, vegetables",,4.0,14.0,1-2 weeks,"Visiting relatives, friends",No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"I wanted to visit my family, friends",Not at all,Documents,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,DK,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Don’t know/ Refuze to answer,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,Yes,No,No,No,No,No,,By plane,By plane,2500.0,No,No,,No,No,1000.0,No,No,375.0,No,No,,No,No,,No,No,,No,No,500.0,No,No,,No,No,16750.0,No,No,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Rather satisfied,Very satisfied,DK,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Rather satisfied,Rather satisfied,Rather satisfied,Rather dissatisfied,"Neither satisfied, nor dissatisfied",DK,DK,DK,DK,Rather satisfied,DK,DK,Not applicable,,No difficulties,,,6.0,DK,,,"Eat good food, traditional food",,,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),Single
1859.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Russia,Russia,60.0,56-67,7.0,Moldovan diaspora who traveled in Moldova,"I have time for holidays, vacation now",City Day,,"Monasteries, churches","Tourists, turistic locations",,999.0,5.0,Less than a week,DK,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,,Not at all,"Leisure: Vacation, rest, recreation",No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,No,Family members/ friends,,No,No,No,No,No,No,No,No,No,Yes,No,,,,Easy,No,No,No,No,No,No,Yes,No,No,No,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,2380.0,No,No,,Yes,No,1020.0,No,No,1700.0,No,No,,Yes,No,,Yes,No,,Yes,No,850.0,No,No,,Yes,No,5950.0,No,No,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,,I visited,DK/ NR,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I visited,DK/ NR,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,DK,Very satisfied,Rather satisfied,Very satisfied,Rather satisfied,Very satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Very satisfied,Rather satisfied,Rather satisfied,DK,Very satisfied,DK,DK,Not applicable,,No difficulties,,,9.0,Orheiul Vechi,,,DK,,,,DK,,,Free access to entertainment,,,Male,Incomplete higher education,"Married, with children"
1872.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Russia,Russia,67.0,56-67,2.0,Moldovan diaspora who traveled in Moldova,"To meet with my relatives, friends. Relative, friends called me",,,"Monasteries, churches",Natural reservation,Museum,999.0,30.0,One month (3-4 weeks),"Visiting relatives, friends",No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,,To some extent,"Leisure: Vacation, rest, recreation",No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,No,No,Yes,No,Yes,No,No,No,Myself,,No,No,No,No,No,No,No,No,No,No,No,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,3500.0,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,3500.0,No,No,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,Rather satisfied,Rather satisfied,DK,DK,DK,DK,Rather satisfied,DK,DK,Not applicable,,No difficulties,,,I would surely recommend,"Monasteries, Churches",Chisinau,Natural reservations,Lower prices,,,,DK,,,DK,,,Female,College,"Married, with children"
1873.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Spain,Russia,37.0,36-45,2.0,Moldovan diaspora who traveled in Moldova,"At home, I was born here",,,Cricova,Cahul,Chisinau,5.0,7.0,1-2 weeks,"Visiting relatives, friends",No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,,To some extent,"Leisure: Vacation, rest, recreation",No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,No,No,Yes,No,No,Myself,,No,No,No,No,No,No,No,No,No,No,No,,,,Very easy,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,,No,Yes,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,12441.0,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,Very satisfied,Very satisfied,DK,Rather satisfied,Rather satisfied,DK,DK,DK,DK,Very satisfied,DK,DK,Not applicable,,No difficulties,,,I would surely recommend,DK,,,Build a house,,,,DK,,,DK,,,Male,Complete higher education (Bachelor’s degree),"Married, with children"
1870.0,Rom-Rus,Chisinau,PMAN (during National Wine Day & City Anniversary),Moldovan diaspora who traveled in MD,Italy,Italy,53.0,46-55,5.0,Moldovan diaspora who traveled in Moldova,"To meet with my relatives, friends. Relative, friends called me","Work, business",,Railway Station,,,2.0,6.0,Less than a week,"Visiting relatives, friends",No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Business, work",Not at all,Business or professional activity,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,,No,Yes,Yes,No,Yes,Yes,No,No,Myself,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Very easy,Yes,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,,By bus,By bus,,No,Yes,1914.0,No,No,5500.0,No,No,1000.0,No,No,,No,Yes,,No,Yes,500.0,No,No,200.0,No,No,,No,Yes,9114.0,No,No,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather satisfied,Rather satisfied,Rather satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,DK,DK,Not applicable,,Hard to find hotel,,,I would surely recommend,12.0,Botanical Garden,The gates of the city,"See rural life, villages",Go to a moldavian wedding,,,,,,To renovate the buildings,,,Female,Complete higher education (Bachelor’s degree),"Married, with children"
1860.0,Rom-Rus,Chisinau,PMAN (during National Wine Day & City Anniversary),Moldovan diaspora who traveled in MD,Italy,Italy,50.0,46-55,3.0,Moldovan diaspora who traveled in Moldova,City Day,,,"Family, relatives","Monasteries, churches",Wine,5.0,3.0,Less than 3 days,"Visiting relatives, friends",No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,To some extent,"Leisure: Vacation, rest, recreation",No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,,No,No,No,No,No,No,No,No,No,Yes,No,,,,Very easy,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By private/rented vehicle,By private/rented vehicle,,Yes,No,3828.0,No,No,957.0,No,No,5742.0,No,No,,Yes,No,,Yes,No,,No,No,1339.8,No,No,,Yes,No,11866.800000000001,No,No,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Not applicable,,No difficulties,,,I would surely recommend,Butuceni,,,"Visit touristic locations, trips",Shopping,,,DK,,,DK,,,Male,Vocational school,"Married, without children"
1797.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,South Korea,Italy,41.0,36-45,3.0,Moldovan diaspora who traveled in Moldova,I like traveling,"Good weather, it's hot now, I like autumn, to see autumn in Moldova","Cheap, low price period",Fortress,Wine,"Lanscapes, beautiful contry, nature",2.0,5.0,Less than a week,Leisure tourism,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,,To a small extent,"Visiting relatives, friends",Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,,Yes,No,No,No,No,No,No,No,No,No,No,DK,,,Difficult,Yes,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,,By plane,By plane,3828.0,No,No,,Yes,No,1244.1000000000001,No,No,382.8,No,No,,No,Yes,,No,Yes,,No,Yes,,No,Yes,,No,Yes,54663.840000000004,No,No,I visited,Very satisfied,I visited,Satisfied,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Satisfied,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,"Neither satisfied, nor dissatisfied",I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Rather dissatisfied,Rather satisfied,Rather satisfied,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Rather dissatisfied,Rather dissatisfied,"Neither satisfied, nor dissatisfied",Rather satisfied,DK,Rather satisfied,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",Not applicable,,"Transport delay, waiting for the plane",,,9.0,Tighina,Chitcani,Cricova,Drink wine,"Eat good food, traditional food","Visit monasteries, churches",,,,,"More frequent transport to tourist destinations, timetable to be respected",,,Female,Complete higher education (Bachelor’s degree),Single
1964.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Italy,Italy,38.0,36-45,4.0,Moldovan diaspora who traveled in Moldova,City Day,"I have time for holidays, vacation now",,Wine,Chisinau,,3.0,6.0,Less than a week,"Visiting relatives, friends",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,,To a small extent,"Leisure: Vacation, rest, recreation",No,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,,No,No,No,No,No,No,No,Yes,No,No,No,,,,Very easy,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,5742.0,No,No,,No,No,,No,No,5742.0,No,No,382.8,No,No,,No,No,,No,No,,No,No,,No,No,11866.800000000001,No,No,I visited,Very satisfied,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Satisfied,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,I visited,Very satisfied,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Very satisfied,Very satisfied,DK,DK,Very satisfied,DK,DK,Not applicable,,No difficulties,,,I would surely recommend,Orheiul Vechi,Soroca,,Change the lead,,,,,,,"More information for tourists, desirable in English",,,Male,Complete higher education (Bachelor’s degree),"Married, with children"
1888.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,Poland,Poland,39.0,36-45,3.0,Moldovan diaspora who traveled in Moldova,"At home, I was born here",,,"Monasteries, churches",Vadul lui Voda,"Wineries, wine tours",5.0,7.0,1-2 weeks,"Visiting relatives, friends",No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,"I wanted to visit my family, friends",To some extent,"Leisure: Vacation, rest, recreation",No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,No,No,Myself,,No,No,No,No,No,No,No,No,No,No,No,,,,Easy,No,No,No,No,No,No,No,No,No,Yes,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,,No,Yes,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,13398.0,No,No,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I visited,Very satisfied,Vadul lui Voda,Very satisfied,Very satisfied,Very satisfied,Very satisfied,"Neither satisfied, nor dissatisfied",Very satisfied,Very satisfied,DK,"Neither satisfied, nor dissatisfied","Neither satisfied, nor dissatisfied",DK,DK,DK,DK,Rather satisfied,DK,DK,Not applicable,,No difficulties,,,9.0,Vadul lui Voda,Capriana Monastery,Wineries,"Stay with friends, party with friends",,,,DK,,,Roads,To renovate the buildings,,Female,Complete higher education (Bachelor’s degree),"Married, with children"
1822.0,Rom-Rus,Chisinau,Airport,Moldovan diaspora who traveled in MD,United Kingdom,United Kingdom,33.0,26-35,3.0,Moldovan diaspora who traveled in Moldova,"To meet with my relatives, friends. Relative, friends called me",,,"Vacation, rest",,,3.0,21.0,One month (3-4 weeks),"Visiting relatives, friends",Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,Not at all,"Leisure: Vacation, rest, recreation",No,No,No,No,No,No,No,No,Yes,No,No,No,No,,No,No,No,No,No,No,No,No,Myself,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Very easy,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,Yes,,By plane,By plane,,No,Yes,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,No,,No,Yes,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,,I visited,Very satisfied,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,I did not visit,,,Very satisfied,Very satisfied,DK,Very satisfied,Rather satisfied,DK,Very satisfied,Very satisfied,Rather satisfied,DK,Rather satisfied,DK,DK,DK,Very satisfied,DK,DK,Not applicable,,No difficulties,,,8.0,DK,,,Make better roads,,,,DK,,,DK,,,Female,Other (Please specify),"Married, with children"
